PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupTravel,FamilyTravel,TotalSpending,Deck,CabinNum,Side
4762_01,2.0,True,2.0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1782.0,0.0
4763_01,2.0,False,2.0,29.0,False,298.0,0.0,888.0,5.0,0.0,True,False,False,1191.0,5.0,1783.0,0.0
4764_01,0.0,False,2.0,22.0,False,0.0,669.0,121.0,0.0,56.0,True,False,False,846.0,4.0,1052.0,1.0
4769_01,0.0,True,2.0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1570.0,1.0
4770_01,0.0,False,0.0,22.0,False,0.0,509.0,2.0,8.0,74.0,True,True,True,593.0,5.0,1709.0,1.0
4770_02,0.0,True,1.0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1709.0,1.0
4772_01,0.0,False,0.0,22.0,False,256.0,0.0,0.0,0.0,373.0,False,False,False,629.0,5.0,1786.0,0.0
4773_01,0.0,False,2.0,52.0,False,935.0,779.0,0.0,0.0,0.0,True,False,False,1714.0,6.0,1571.0,1.0
4774_01,2.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1787.0,0.0
4774_02,2.0,True,2.0,1.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,5.0,1787.0,0.0
4774_03,2.0,False,2.0,34.0,False,2130.0,0.0,1.0,1.0,0.0,False,True,True,2132.0,5.0,1787.0,0.0
4774_04,2.0,True,2.0,6.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1787.0,0.0
4775_01,0.0,False,2.0,22.0,False,123.0,1.0,660.0,0.0,0.0,True,False,False,784.0,6.0,1572.0,1.0
4777_01,0.0,True,2.0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1573.0,1.0
4778_01,1.0,False,2.0,31.0,False,588.0,1261.0,0.0,228.0,6.0,False,False,False,2083.0,0.0,1353.0,1.0
4780_01,2.0,False,2.0,20.0,False,845.0,0.0,46.0,123.0,0.0,False,True,True,1014.0,4.0,1053.0,1.0
4780_02,2.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,4.0,1053.0,1.0
4782_01,1.0,True,0.0,23.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,8.0,1817.0,2.0
4782_02,1.0,False,2.0,53.0,False,50.0,11552.0,0.0,2998.0,4334.0,False,True,True,18934.0,2.0,915.0,1.0
4782_03,1.0,False,0.0,32.0,False,0.0,225.0,0.0,3873.0,240.0,False,True,True,4338.0,2.0,915.0,1.0
4782_04,1.0,True,0.0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,2.0,915.0,1.0
4782_05,1.0,False,0.0,48.0,False,0.0,342.0,929.0,10887.0,0.0,False,True,True,12158.0,2.0,915.0,1.0
4783_01,1.0,False,2.0,37.0,False,223.0,9495.0,0.0,1318.0,1866.0,True,False,False,12902.0,0.0,1187.0,0.0
4784_01,2.0,True,2.0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1712.0,1.0
4785_01,1.0,True,0.0,29.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,1.0,637.0,0.0
4786_01,1.0,True,2.0,46.0,True,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,1.0,648.0,0.0
4787_01,0.0,False,2.0,19.0,False,2.0,0.0,0.0,9.0,754.0,False,False,False,765.0,6.0,1575.0,1.0
4788_01,0.0,False,2.0,22.0,False,0.0,0.0,0.0,778.0,0.0,False,False,False,778.0,5.0,1713.0,1.0
4790_01,1.0,False,2.0,54.0,True,0.0,2853.0,0.0,0.0,1666.0,False,False,False,4519.0,1.0,915.0,1.0
4791_01,0.0,False,2.0,43.0,False,63.0,1339.0,9.0,253.0,42.0,True,False,False,1706.0,6.0,1576.0,1.0
4792_01,0.0,True,2.0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1577.0,1.0
4793_01,1.0,False,0.0,36.0,False,13.0,1480.0,1.0,1439.0,1955.0,False,True,True,4888.0,4.0,1055.0,1.0
4793_02,1.0,False,2.0,20.0,False,0.0,1131.0,3783.0,161.0,0.0,True,True,True,5075.0,4.0,1055.0,1.0
4794_01,0.0,False,2.0,63.0,False,0.0,104.0,0.0,599.0,0.0,False,False,False,703.0,5.0,1789.0,0.0
4795_01,0.0,False,2.0,50.0,False,138.0,706.0,0.0,18.0,40.0,True,False,False,902.0,5.0,1714.0,1.0
4796_01,2.0,False,2.0,13.0,False,21.0,0.0,1564.0,0.0,1.0,True,True,True,1586.0,8.0,1817.0,2.0
4796_02,2.0,True,2.0,43.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,4.0,1056.0,1.0
4797_01,0.0,True,1.0,16.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1578.0,1.0
4798_01,2.0,True,2.0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1790.0,0.0
4798_02,2.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1790.0,0.0
4798_03,2.0,True,2.0,10.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1790.0,0.0
4801_01,0.0,True,2.0,10.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1567.0,0.0
4803_01,0.0,False,2.0,55.0,False,1028.0,18.0,0.0,0.0,0.0,False,False,False,1046.0,5.0,1792.0,0.0
4804_01,0.0,False,2.0,18.0,False,211.0,594.0,2.0,493.0,62.0,True,True,True,1362.0,5.0,1715.0,1.0
4804_02,0.0,False,2.0,7.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1580.0,1.0
4804_03,0.0,True,2.0,1.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,6.0,1580.0,1.0
4807_01,0.0,False,2.0,44.0,False,22.0,1.0,0.0,864.0,0.0,False,False,False,887.0,6.0,1570.0,0.0
4808_01,2.0,False,2.0,27.0,False,665.0,631.0,1.0,0.0,0.0,False,False,False,1297.0,4.0,1041.0,0.0
4810_01,0.0,False,1.0,20.0,False,30.0,4.0,0.0,321.0,451.0,False,False,False,806.0,8.0,1817.0,2.0
4813_01,1.0,False,0.0,49.0,False,0.0,7762.0,2.0,0.0,98.0,True,False,False,7862.0,2.0,921.0,1.0
4814_01,0.0,True,0.0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1583.0,1.0
4815_01,0.0,False,0.0,21.0,False,564.0,9.0,0.0,0.0,30.0,True,False,False,603.0,5.0,1716.0,1.0
4817_01,2.0,False,2.0,26.0,False,17.0,0.0,746.0,394.0,0.0,False,False,False,1157.0,5.0,1794.0,0.0
4818_01,2.0,False,2.0,65.0,False,588.0,196.0,272.0,0.0,0.0,True,False,False,1056.0,3.0,550.0,1.0
4819_01,2.0,True,2.0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1796.0,0.0
4822_01,2.0,True,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1797.0,0.0
4822_02,2.0,True,2.0,16.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1797.0,0.0
4822_03,2.0,True,2.0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1797.0,0.0
4822_04,2.0,False,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,5.0,1797.0,0.0
4823_01,0.0,False,2.0,21.0,False,526.0,0.0,0.0,258.0,0.0,False,False,False,784.0,6.0,1571.0,0.0
4827_01,0.0,True,1.0,30.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1584.0,1.0
4828_01,0.0,False,0.0,14.0,False,363.0,44.0,0.0,0.0,512.0,True,False,False,919.0,6.0,1572.0,0.0
4829_01,2.0,False,2.0,45.0,False,944.0,292.0,2.0,0.0,0.0,False,False,False,1238.0,5.0,1798.0,0.0
4830_01,0.0,False,2.0,22.0,False,0.0,0.0,0.0,19.0,785.0,False,False,False,804.0,5.0,1799.0,0.0
4831_01,2.0,True,2.0,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1800.0,0.0
4832_01,0.0,False,0.0,37.0,False,542.0,440.0,1.0,0.0,0.0,False,False,False,983.0,4.0,1045.0,0.0
4836_01,2.0,True,2.0,29.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,8.0,1817.0,2.0
4836_02,2.0,False,2.0,29.0,True,20.0,0.0,1902.0,0.0,3.0,True,True,True,1925.0,5.0,1720.0,1.0
4837_01,0.0,False,2.0,21.0,False,0.0,198.0,559.0,19.0,44.0,True,False,False,820.0,5.0,1721.0,1.0
4838_01,0.0,False,2.0,52.0,False,1.0,13.0,3.0,0.0,700.0,False,False,False,717.0,5.0,1722.0,1.0
4840_01,0.0,True,2.0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1724.0,1.0
4841_01,1.0,True,0.0,59.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,923.0,1.0
4841_02,1.0,False,2.0,21.0,False,12.0,1855.0,0.0,1381.0,358.0,False,True,True,3606.0,1.0,923.0,1.0
4841_03,1.0,False,2.0,25.0,False,21.0,2148.0,0.0,1966.0,12708.0,False,True,True,16843.0,1.0,923.0,1.0
4842_01,2.0,False,2.0,23.0,False,2260.0,0.0,152.0,106.0,60.0,False,False,False,2578.0,3.0,571.0,1.0
4845_01,1.0,True,0.0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,4.0,1046.0,0.0
4846_01,0.0,False,2.0,38.0,False,161.0,3.0,0.0,624.0,0.0,False,True,True,788.0,4.0,1059.0,1.0
4846_02,0.0,True,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1587.0,1.0
4847_01,0.0,False,2.0,19.0,False,0.0,0.0,699.0,18.0,86.0,True,False,False,803.0,5.0,1726.0,1.0
4848_01,0.0,False,2.0,30.0,False,148.0,0.0,0.0,619.0,34.0,True,False,False,801.0,5.0,1802.0,0.0
4850_01,0.0,False,2.0,23.0,False,14.0,0.0,437.0,103.0,333.0,True,True,True,887.0,6.0,1588.0,1.0
4850_02,0.0,False,2.0,55.0,False,330.0,114.0,0.0,2.0,0.0,True,True,True,446.0,6.0,1588.0,1.0
4851_01,0.0,False,1.0,44.0,False,0.0,463.0,1.0,172.0,0.0,True,False,False,636.0,5.0,1727.0,1.0
4853_01,1.0,False,2.0,30.0,False,4531.0,212.0,10.0,157.0,12.0,False,False,False,4922.0,2.0,581.0,0.0
4856_01,0.0,False,2.0,39.0,False,12.0,8.0,0.0,4.0,753.0,True,False,False,777.0,5.0,1730.0,1.0
4857_01,0.0,False,0.0,19.0,False,423.0,0.0,0.0,0.0,0.0,False,False,False,423.0,6.0,1577.0,0.0
4862_01,0.0,False,2.0,24.0,False,0.0,871.0,17.0,0.0,0.0,False,False,False,888.0,6.0,1578.0,0.0
4863_01,1.0,False,2.0,37.0,False,1721.0,667.0,0.0,28.0,1362.0,False,False,False,3778.0,7.0,931.0,1.0
4864_01,0.0,False,0.0,24.0,False,0.0,0.0,0.0,734.0,21.0,False,False,False,755.0,6.0,1579.0,0.0
4866_01,0.0,False,2.0,17.0,False,0.0,0.0,1875.0,142.0,2.0,True,False,False,2019.0,5.0,1732.0,1.0
4868_01,0.0,False,2.0,17.0,False,0.0,775.0,0.0,13.0,0.0,True,False,False,788.0,4.0,1048.0,0.0
4870_01,0.0,False,0.0,14.0,False,8.0,0.0,0.0,0.0,176.0,False,False,False,184.0,6.0,1580.0,0.0
4871_01,0.0,False,1.0,13.0,False,0.0,611.0,0.0,0.0,0.0,False,False,False,611.0,5.0,1807.0,0.0
4873_01,1.0,False,0.0,35.0,False,0.0,1135.0,0.0,0.0,3880.0,True,False,False,5015.0,2.0,922.0,1.0
4874_01,2.0,False,2.0,32.0,False,654.0,0.0,655.0,0.0,0.0,True,True,True,1309.0,5.0,1735.0,1.0
4874_02,2.0,True,2.0,18.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1735.0,1.0
4875_01,0.0,False,2.0,21.0,False,529.0,8.0,89.0,21.0,0.0,True,False,False,647.0,5.0,1736.0,1.0
4876_01,2.0,False,2.0,25.0,False,750.0,0.0,109.0,368.0,0.0,False,False,False,1227.0,5.0,1737.0,1.0
4878_01,2.0,False,2.0,36.0,False,108.0,0.0,941.0,861.0,0.0,False,False,False,1910.0,5.0,1739.0,1.0
4879_01,0.0,False,2.0,20.0,False,362.0,0.0,31.0,12.0,483.0,False,False,False,888.0,6.0,1581.0,0.0
4880_01,0.0,False,0.0,22.0,False,126.0,3.0,0.0,1305.0,0.0,False,False,False,1434.0,6.0,1582.0,0.0
4881_01,2.0,True,2.0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,4.0,1060.0,1.0
4882_01,1.0,False,2.0,42.0,False,9.0,2031.0,0.0,20.0,1837.0,False,False,False,3897.0,1.0,924.0,1.0
4883_01,0.0,True,2.0,38.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1583.0,0.0
4884_01,2.0,True,2.0,23.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,4.0,1061.0,1.0
4885_01,2.0,False,2.0,21.0,False,74.0,0.0,713.0,0.0,502.0,True,False,False,1289.0,5.0,1741.0,1.0
4886_01,0.0,False,2.0,18.0,False,0.0,0.0,1770.0,1284.0,8.0,False,False,False,3062.0,5.0,1742.0,1.0
4887_01,0.0,False,2.0,20.0,False,0.0,254.0,868.0,405.0,0.0,True,False,False,1527.0,5.0,1808.0,0.0
4888_01,1.0,True,2.0,28.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,2.0,923.0,1.0
4889_01,0.0,False,1.0,57.0,False,274.0,8.0,0.0,19.0,466.0,False,False,False,767.0,6.0,1590.0,1.0
4890_01,0.0,False,0.0,10.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1591.0,1.0
4890_02,0.0,False,2.0,23.0,False,0.0,0.0,874.0,0.0,0.0,True,True,True,874.0,5.0,1743.0,1.0
4891_01,1.0,True,2.0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,1.0,925.0,1.0
4891_02,1.0,True,0.0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,1.0,925.0,1.0
4892_01,0.0,False,2.0,52.0,False,44.0,0.0,0.0,42.0,1731.0,False,False,False,1817.0,6.0,1592.0,1.0
4893_01,0.0,True,0.0,31.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1593.0,1.0
4895_01,0.0,True,0.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1584.0,0.0
4896_01,0.0,False,2.0,40.0,False,176.0,932.0,0.0,0.0,0.0,False,False,False,1108.0,5.0,1809.0,0.0
4897_01,0.0,False,2.0,18.0,False,0.0,0.0,31.0,2121.0,0.0,False,False,False,2152.0,5.0,1810.0,0.0
4898_01,0.0,False,2.0,28.0,False,647.0,1.0,32.0,71.0,140.0,True,False,False,891.0,5.0,1744.0,1.0
4899_01,0.0,True,2.0,40.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1595.0,1.0
4899_02,0.0,False,1.0,32.0,False,8.0,690.0,3.0,5.0,0.0,True,True,True,706.0,6.0,1595.0,1.0
4900_01,0.0,False,1.0,35.0,False,0.0,0.0,2.0,672.0,10.0,False,False,False,684.0,5.0,1811.0,0.0
4901_01,0.0,False,2.0,52.0,False,0.0,837.0,1.0,2.0,8.0,False,True,True,848.0,6.0,1586.0,0.0
4901_02,0.0,False,2.0,34.0,False,695.0,25.0,276.0,0.0,0.0,False,True,True,996.0,4.0,1049.0,0.0
4902_01,0.0,True,2.0,46.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1587.0,0.0
4903_01,0.0,False,0.0,23.0,False,62.0,0.0,0.0,1.0,2203.0,False,False,False,2266.0,5.0,1812.0,0.0
4904_01,0.0,False,2.0,44.0,False,2.0,0.0,0.0,788.0,0.0,False,False,False,790.0,4.0,1062.0,1.0
4909_01,0.0,False,0.0,59.0,False,460.0,139.0,0.0,1.0,0.0,False,False,False,600.0,5.0,1814.0,0.0
4910_01,1.0,False,2.0,42.0,False,0.0,1330.0,0.0,2711.0,691.0,False,False,False,4732.0,4.0,1050.0,0.0
4911_01,0.0,False,2.0,18.0,False,0.0,0.0,0.0,702.0,0.0,False,False,False,702.0,5.0,1815.0,0.0
4912_01,2.0,False,2.0,29.0,False,3284.0,84.0,0.0,0.0,2.0,False,True,True,3370.0,3.0,648.0,0.0
4912_02,2.0,True,2.0,15.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1816.0,0.0
4913_01,2.0,False,2.0,19.0,False,1301.0,0.0,31.0,1.0,0.0,True,False,False,1333.0,5.0,4.0,0.0
4915_01,0.0,True,1.0,49.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1589.0,0.0
4916_01,2.0,True,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,5.0,0.0
4917_01,1.0,False,0.0,36.0,True,1.0,10029.0,1.0,1679.0,27.0,True,False,False,11737.0,1.0,926.0,1.0
4918_01,0.0,True,0.0,59.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1590.0,0.0
4920_01,0.0,True,0.0,24.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1600.0,1.0
4923_01,2.0,True,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1746.0,1.0
4923_02,2.0,True,2.0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1746.0,1.0
4923_03,2.0,False,2.0,24.0,False,261.0,0.0,780.0,0.0,0.0,True,True,True,1041.0,5.0,1746.0,1.0
4924_01,2.0,False,0.0,31.0,False,725.0,0.0,747.0,0.0,0.0,False,False,False,1472.0,5.0,6.0,0.0
4925_01,2.0,False,2.0,23.0,False,197.0,76.0,5635.0,7.0,0.0,True,False,False,5915.0,5.0,1747.0,1.0
4927_01,2.0,False,2.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1748.0,1.0
4927_02,2.0,True,2.0,22.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1748.0,1.0
4927_03,2.0,False,2.0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1748.0,1.0
4927_04,2.0,False,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1748.0,1.0
4929_01,2.0,True,0.0,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,8.0,0.0
4930_01,1.0,True,2.0,47.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,1.0,659.0,0.0
4930_02,1.0,False,2.0,51.0,False,0.0,3571.0,106.0,0.0,0.0,True,True,True,3677.0,1.0,659.0,0.0
4932_01,2.0,False,2.0,22.0,False,223.0,0.0,630.0,14.0,0.0,True,True,True,867.0,3.0,659.0,0.0
4932_02,2.0,True,0.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,9.0,0.0
4933_01,2.0,False,2.0,4.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1749.0,1.0
4933_02,2.0,False,2.0,16.0,False,2083.0,0.0,10.0,0.0,0.0,False,True,False,2093.0,5.0,1749.0,1.0
4933_03,2.0,False,2.0,24.0,False,623.0,0.0,501.0,304.0,776.0,False,True,False,2204.0,5.0,1749.0,1.0
4933_04,2.0,True,2.0,1.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,5.0,1749.0,1.0
4934_01,0.0,False,2.0,31.0,False,210.0,20.0,0.0,1027.0,199.0,False,False,False,1456.0,5.0,10.0,0.0
4937_01,0.0,False,2.0,34.0,False,1242.0,444.0,0.0,22.0,0.0,False,False,False,1708.0,6.0,1601.0,1.0
4938_01,0.0,False,0.0,20.0,False,0.0,0.0,847.0,0.0,0.0,True,False,False,847.0,6.0,1602.0,1.0
4939_01,0.0,False,2.0,19.0,False,0.0,2077.0,0.0,0.0,0.0,True,False,False,2077.0,5.0,11.0,0.0
4940_01,0.0,True,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1603.0,1.0
4941_01,2.0,False,2.0,35.0,False,988.0,0.0,830.0,2.0,0.0,False,False,False,1820.0,5.0,12.0,0.0
4942_01,0.0,True,2.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1604.0,1.0
4942_02,0.0,True,2.0,36.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1604.0,1.0
4943_01,2.0,True,2.0,20.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,13.0,0.0
4944_01,1.0,False,0.0,32.0,False,269.0,2171.0,2.0,2.0,0.0,True,True,True,2444.0,0.0,1376.0,1.0
4944_02,1.0,False,0.0,58.0,False,0.0,3448.0,0.0,737.0,2193.0,False,True,True,6378.0,0.0,1376.0,1.0
4944_03,1.0,False,2.0,56.0,False,153.0,1750.0,0.0,334.0,1539.0,False,True,True,3776.0,0.0,1376.0,1.0
4945_01,0.0,True,1.0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1594.0,0.0
4946_01,0.0,True,2.0,25.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1595.0,0.0
4950_01,0.0,True,1.0,39.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1598.0,0.0
4951_01,2.0,False,2.0,43.0,False,11.0,0.0,1297.0,38.0,0.0,True,False,False,1346.0,5.0,15.0,0.0
4952_01,2.0,True,2.0,42.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1750.0,1.0
4954_01,0.0,False,2.0,24.0,False,3.0,1018.0,687.0,50.0,0.0,True,False,False,1758.0,6.0,1606.0,1.0
4956_01,0.0,True,2.0,19.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1607.0,1.0
4958_01,0.0,False,2.0,32.0,False,0.0,235.0,0.0,474.0,0.0,False,False,False,709.0,6.0,1609.0,1.0
4961_01,2.0,False,2.0,32.0,False,1016.0,0.0,307.0,5.0,0.0,True,False,False,1328.0,5.0,1754.0,1.0
4963_01,0.0,True,2.0,61.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1610.0,1.0
4964_01,2.0,False,2.0,64.0,False,2147.0,0.0,191.0,59.0,0.0,False,False,False,2397.0,3.0,591.0,1.0
4965_01,0.0,False,2.0,21.0,False,457.0,79.0,1134.0,0.0,0.0,False,False,False,1670.0,4.0,1052.0,0.0
4970_01,0.0,False,1.0,26.0,False,0.0,9.0,0.0,0.0,1376.0,False,False,False,1385.0,5.0,1755.0,1.0
4972_01,1.0,False,0.0,35.0,False,87.0,1719.0,2750.0,0.0,79.0,True,False,False,4635.0,1.0,670.0,0.0
4973_01,0.0,False,2.0,43.0,False,957.0,0.0,1.0,0.0,39.0,False,True,True,997.0,4.0,1053.0,0.0
4973_02,0.0,True,0.0,3.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1601.0,0.0
4974_01,1.0,False,2.0,56.0,False,0.0,10.0,0.0,9319.0,1225.0,False,True,True,10554.0,0.0,1198.0,0.0
4974_02,1.0,True,0.0,45.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,8.0,1817.0,2.0
4975_01,0.0,True,1.0,25.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1612.0,1.0
4975_02,0.0,False,2.0,12.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1612.0,1.0
4975_03,0.0,True,1.0,2.0,False,0.0,0.0,0.0,0.0,0.0,True,True,True,0.0,6.0,1612.0,1.0
4977_01,0.0,False,2.0,46.0,False,0.0,4.0,834.0,0.0,32.0,True,True,True,870.0,5.0,1757.0,1.0
4977_02,0.0,False,2.0,32.0,False,2756.0,125.0,9.0,0.0,103.0,False,True,True,2993.0,5.0,1757.0,1.0
4978_01,0.0,False,2.0,20.0,False,0.0,358.0,287.0,0.0,0.0,False,False,False,645.0,5.0,20.0,0.0
4979_01,0.0,True,1.0,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1602.0,0.0
4980_01,0.0,False,2.0,28.0,False,0.0,0.0,0.0,882.0,0.0,False,True,True,882.0,6.0,1603.0,0.0
4980_02,0.0,False,2.0,12.0,False,0.0,0.0,0.0,0.0,0.0,False,True,True,0.0,6.0,1603.0,0.0
4980_03,0.0,False,2.0,11.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,0.0,6.0,1603.0,0.0
4981_01,0.0,False,2.0,16.0,False,0.0,769.0,0.0,0.0,7.0,True,True,True,776.0,5.0,1758.0,1.0
4981_02,0.0,True,1.0,29.0,False,0.0,0.0,0.0,0.0,0.0,True,True,False,0.0,6.0,1613.0,1.0
4981_03,0.0,False,2.0,24.0,False,530.0,0.0,0.0,0.0,179.0,False,True,True,709.0,6.0,1613.0,1.0
4983_01,0.0,False,2.0,22.0,False,61.0,0.0,214.0,445.0,0.0,True,False,False,720.0,5.0,21.0,0.0
4987_01,0.0,False,2.0,21.0,False,36.0,162.0,0.0,588.0,0.0,True,False,False,786.0,6.0,1615.0,1.0
4989_01,0.0,False,2.0,38.0,False,0.0,1.0,0.0,786.0,0.0,False,False,False,787.0,4.0,1055.0,0.0
4990_01,1.0,True,2.0,35.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,1.0,690.0,0.0
4991_01,0.0,False,2.0,79.0,False,610.0,0.0,0.0,200.0,5.0,False,False,False,815.0,6.0,1604.0,0.0
4992_01,0.0,False,1.0,22.0,False,479.0,34.0,0.0,29.0,4.0,False,False,False,546.0,5.0,23.0,0.0
4995_01,0.0,False,0.0,42.0,False,642.0,282.0,0.0,0.0,0.0,True,False,False,924.0,6.0,1605.0,0.0
4996_01,2.0,True,2.0,34.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,5.0,1761.0,1.0
4997_01,1.0,True,2.0,52.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,2.0,611.0,0.0
4998_01,0.0,True,2.0,43.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1617.0,1.0
4999_01,0.0,False,2.0,30.0,False,1120.0,0.0,0.0,0.0,794.0,False,False,False,1914.0,5.0,1763.0,1.0
5000_01,0.0,True,2.0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,6.0,1606.0,0.0
5003_01,0.0,True,2.0,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,6.0,1607.0,0.0
5004_01,1.0,True,2.0,27.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,0.0,1.0,699.0,0.0
5005_01,0.0,False,2.0,46.0,False,819.0,31.0,0.0,49.0,2.0,False,False,False,901.0,5.0,24.0,0.0
